40.027651,116.457680,40.023614,116.455344,40.020332,116.458032,40.021088,116.463054,40.025125,116.465390,40.028407,116.462703
40.022858,116.450321,40.018820,116.447986,40.015538,116.450674,40.016295,116.455697,40.020332,116.458032,40.023614,116.455344
40.018063,116.442963,40.014025,116.440629,40.010744,116.443318,40.011501,116.448340,40.015538,116.450674,40.018820,116.447986
40.013268,116.435606,40.009230,116.433272,40.005949,116.435961,40.006706,116.440984,40.010744,116.443318,40.014025,116.440629
40.008472,116.428249,40.004433,116.425916,40.001153,116.428606,40.001910,116.433628,40.005949,116.435961,40.009230,116.433272
40.001153,116.428606,39.997114,116.426273,39.993834,116.428962,39.994592,116.433983,39.998630,116.436317,40.001910,116.433628
39.993834,116.428962,39.989796,116.426629,39.986516,116.429318,39.987274,116.434339,39.991312,116.436672,39.994592,116.433983
39.986516,116.429318,39.982478,116.426986,39.979198,116.429674,39.979957,116.434694,39.983994,116.437027,39.987274,116.434339
39.979198,116.429674,39.975160,116.427342,39.971881,116.430030,39.972640,116.435050,39.976678,116.437382,39.979957,116.434694
39.971881,116.430030,39.967843,116.427699,39.964565,116.430386,39.965324,116.435405,39.969361,116.437737,39.972640,116.435050
39.969361,116.437737,39.965324,116.435405,39.962045,116.438091,39.962804,116.443109,39.966841,116.445441,39.970120,116.442755
39.966841,116.445441,39.962804,116.443109,39.959526,116.445795,39.960284,116.450812,39.964320,116.453144,39.967599,116.450459
39.964320,116.453144,39.960284,116.450812,39.957006,116.453497,39.957764,116.458513,39.961800,116.460846,39.965078,116.458162
39.961800,116.460846,39.957764,116.458513,39.954486,116.461197,39.955244,116.466213,39.959279,116.468545,39.962557,116.465862
39.959279,116.468545,39.955244,116.466213,39.951966,116.468896,39.952723,116.473911,39.956758,116.476243,39.960036,116.473561
39.964072,116.475894,39.960036,116.473561,39.956758,116.476243,39.957515,116.481258,39.961550,116.483592,39.964828,116.480910
39.968863,116.483244,39.964828,116.480910,39.961550,116.483592,39.962306,116.488607,39.966341,116.490941,39.969619,116.488260
39.973654,116.490594,39.969619,116.488260,39.966341,116.490941,39.967097,116.495956,39.971131,116.498290,39.974410,116.495609
39.978444,116.497944,39.974410,116.495609,39.971131,116.498290,39.971886,116.503305,39.975920,116.505640,39.979199,116.502960
39.983234,116.505295,39.979199,116.502960,39.975920,116.505640,39.976675,116.510655,39.980709,116.512991,39.983988,116.510311
39.990547,116.504950,39.986513,116.502615,39.983234,116.505295,39.983988,116.510311,39.988022,116.512647,39.991302,116.509967
39.997862,116.504605,39.993827,116.502269,39.990547,116.504950,39.991302,116.509967,39.995336,116.512303,39.998616,116.509622
40.005177,116.504260,40.001142,116.501924,39.997862,116.504605,39.998616,116.509622,40.002650,116.511959,40.005931,116.509278
40.012492,116.503915,40.008457,116.501578,40.005177,116.504260,40.005931,116.509278,40.009965,116.511615,40.013246,116.508934
40.019808,116.503570,40.015773,116.501233,40.012492,116.503915,40.013246,116.508934,40.017280,116.511271,40.020562,116.508589
40.022336,116.495867,40.018300,116.493530,40.015019,116.496213,40.015773,116.501233,40.019808,116.503570,40.023089,116.500887
40.024863,116.488162,40.020827,116.485826,40.017546,116.488510,40.018300,116.493530,40.022336,116.495867,40.025617,116.493183
40.027390,116.480456,40.023354,116.478120,40.020072,116.480805,40.020827,116.485826,40.024863,116.488162,40.028145,116.485478
40.029917,116.472748,40.025880,116.470412,40.022599,116.473098,40.023354,116.478120,40.027390,116.480456,40.030672,116.477770
40.032444,116.465039,40.028407,116.462703,40.025125,116.465390,40.025880,116.470412,40.029917,116.472748,40.033199,116.470062
40.034971,116.457327,40.030933,116.454992,40.027651,116.457680,40.028407,116.462703,40.032444,116.465039,40.035726,116.462351
40.030177,116.449968,40.026139,116.447633,40.022858,116.450321,40.023614,116.455344,40.027651,116.457680,40.030933,116.454992
40.025383,116.442609,40.021345,116.440274,40.018063,116.442963,40.018820,116.447986,40.022858,116.450321,40.026139,116.447633
40.020588,116.435250,40.016549,116.432916,40.013268,116.435606,40.014025,116.440629,40.018063,116.442963,40.021345,116.440274
40.015792,116.427893,40.011753,116.425559,40.008472,116.428249,40.009230,116.433272,40.013268,116.435606,40.016549,116.432916
40.010995,116.420535,40.006956,116.418202,40.003675,116.420893,40.004433,116.425916,40.008472,116.428249,40.011753,116.425559
40.003675,116.420893,39.999636,116.418560,39.996356,116.421250,39.997114,116.426273,40.001153,116.428606,40.004433,116.425916
39.996356,116.421250,39.992317,116.418918,39.989037,116.421608,39.989796,116.426629,39.993834,116.428962,39.997114,116.426273
